날짜,발전기명,최고기온(℃),최저기온(℃),강수량(mm),평균풍속(m/s),평균 전운량(1/10),발전량(kWh)
2021-09-12,당진태양광,29.9,17.9,,1.5,2.5,5.059488
2021-09-13,당진태양광,29.8,19.4,,1.8,7.9,4.336704
2021-09-14,당진태양광,27.2,19.6,,3.4,5.9,3.90192
2021-09-15,당진태양광,29.4,17.4,,3.5,0.8,5.115936
2021-09-16,당진태양광,27.6,16.9,,2.6,5.9,4.06416
2021-09-17,당진태양광,25.7,18,1.8,2.7,6.4,4.001472
2021-09-18,당진태양광,28.9,16.5,,1.6,2.1,5.088768
2021-09-19,당진태양광,28.3,17.5,0,1.1,6,3.9096
2021-09-20,당진태양광,28.9,16.9,0.1,1.9,5.9,4.150656
2021-09-21,당진태양광,26.9,20.7,32,3.3,6.1,3.328704
2021-09-22,당진태양광,26.8,15.9,21.9,2.3,2.8,4.575072
2021-09-23,당진태양광,25.9,13.9,,1.8,2.3,4.796544
2021-09-24,당진태양광,26.6,13.8,,1.4,2.8,4.596576
2021-09-25,당진태양광,22.9,16.9,,1.8,7.4,1.10832
2021-09-26,당진태양광,25.7,18.5,,2,9.1,3.129696
2021-09-27,당진태양광,26.6,18,0,1.6,9,2.426688
2021-09-28,당진태양광,23.8,19.1,1.1,1.2,8.3,1.393248
2021-09-29,당진태양광,22.5,16.6,7,1.5,7.9,0.6528
2021-09-30,당진태양광,26.8,14.8,,1.3,0.4,4.769568
2021-10-01,당진태양광,28.1,15.2,3.4,1.9,3.3,4.639008
2021-10-02,당진태양광,27.1,14.6,15.5,1,2,4.3608
2021-10-03,당진태양광,27.8,14.8,,1.5,5.3,3.999552
2021-10-04,당진태양광,27.1,17.9,,3.1,7.8,1.23552
2021-10-05,당진태양광,27.3,19.6,0,2.3,5.1,3.962976
2021-10-06,당진태양광,27.8,19.3,,0.9,7.3,1.977216
2021-10-07,당진태양광,23.1,17.5,3.6,1.1,8.5,1.311264
2021-10-08,당진태양광,22,17.3,1.3,1,10,0.982944
2021-10-09,당진태양광,28.2,19.4,0,1.3,7.4,3.34272
2021-10-10,당진태양광,27,16.1,11.7,2,7.8,0.913248
2021-10-11,당진태양광,20.2,13.6,0.1,1.5,8.9,2.87232
2021-10-12,당진태양광,18.4,15.6,0,3.4,7.1,0.744
2021-10-13,당진태양광,25.6,14.8,,1.8,4.3,4.0656
2021-10-14,당진태양광,25.2,13.4,,1.2,4,4.512
2021-10-15,당진태양광,21.1,16,0.4,1,9.8,1.33968
2021-10-16,당진태양광,17.7,6.5,0,3.7,8.5,1.411104
2021-10-17,당진태양광,11.5,2.1,,2.4,0,5.188512
2021-10-18,당진태양광,17.4,0.8,,1.3,4.5,3.78816
2021-10-19,당진태양광,16.2,4.8,19.9,2,4.8,3.429408
2021-10-20,당진태양광,16.6,2.1,,1,0.1,4.77024
2021-10-21,당진태양광,16.6,1.8,,0.9,2.8,3.81504
2021-10-22,당진태양광,17.1,2.4,,1.2,0.1,4.574112
2021-10-23,당진태양광,19.6,2.3,,0.9,1,4.568736
2021-10-24,당진태양광,19.3,3.9,,0.8,4.3,4.39872
2021-10-25,당진태양광,18.4,4.7,,0.8,2.4,4.429248
2021-10-26,당진태양광,19.8,5.1,,0.9,5.4,3.349824
2021-10-27,당진태양광,18.5,5.8,,1.6,1.3,4.409952
2021-10-28,당진태양광,19.5,3.7,,1.2,0.6,4.485696
2021-10-29,당진태양광,22.2,6.2,,0.9,5.4,3.853536
2021-10-30,당진태양광,20.3,8.2,,0.9,6,2.337888
2021-10-31,당진태양광,20.2,7,0,0.9,5.4,2.18208
2021-11-01,당진태양광,17.9,6.8,,1.4,5,2.487648
2021-11-02,당진태양광,16.6,5.2,,1.1,5.5,3.099744
2021-11-03,당진태양광,17.5,4.1,0,0.8,5.3,2.680512
2021-11-04,당진태양광,18.9,6,5.7,1,4.8,2.133792
2021-11-05,당진태양광,19.9,5.4,,1.2,3.8,3.347616
2021-11-06,당진태양광,20.4,7.5,,1.6,2.6,3.835968
2021-11-07,당진태양광,22.1,7.9,,2.2,5.8,3.247776
2021-11-08,당진태양광,16.4,5.5,36,3.9,8.5,0.965472
2021-11-09,당진태양광,10.1,5,15,3,7.1,0.692544
2021-11-10,당진태양광,9,4,8.1,1.7,8.8,0.790176
2021-11-11,당진태양광,12.2,2.3,3,3.1,5.9,2.965344
2021-11-12,당진태양광,10.2,2.7,0.6,1.9,5.3,2.463552
2021-11-13,당진태양광,15.1,0.4,,1.1,2.1,2.345088
2021-11-14,당진태양광,17,5.1,0,1.2,3.5,2.533248
2021-11-15,당진태양광,16.6,2.7,,0.6,4.3,3.064608
2021-11-16,당진태양광,14.4,2.6,,0.9,0.5,3.655008
2021-11-17,당진태양광,14.5,0.6,,0.7,3.3,3.430464
2021-11-18,당진태양광,17.2,3.5,0,2.4,5.4,1.93488
2021-11-19,당진태양광,17.8,7.7,,1.7,3.6,2.125536
2021-11-20,당진태양광,16.8,4.8,,0.8,6,2.24016
2021-11-21,당진태양광,14.7,5.8,5.1,1.5,8.9,0.742848
2021-11-22,당진태양광,8.3,0.7,12,4.2,8.8,1.968096
2021-11-23,당진태양광,4.9,-0.4,5.2,2.2,8.9,0.743136
2021-11-24,당진태양광,11.7,-0.3,,1.9,4.4,1.623168
2021-11-25,당진태양광,13.1,0.4,0,1.5,1.4,3.372576
2021-11-26,당진태양광,10.8,-1.8,,1,2.3,3.61824
2021-11-27,당진태양광,9.7,-2.2,,1.1,0,3.847008
2021-11-28,당진태양광,11.7,-3.3,,0.9,4.4,3.25824
2021-11-29,당진태양광,14.8,-0.1,,0.7,4.5,2.445504
2021-11-30,당진태양광,10.6,2.5,35.5,4.2,9,0.100224
2021-12-01,당진태양광,3.6,-1.2,0,4.7,5.4,2.528928
2021-12-02,당진태양광,8.8,-3,0.9,2.1,6.3,2.620032
2021-12-03,당진태양광,8.8,0.7,1.7,3.3,2.6,3.012864
2021-12-04,당진태양광,7.4,-3.3,0.3,0.9,2.9,1.937568
2021-12-05,당진태양광,9.7,-4.2,,0.8,0.1,3.713952
2021-12-06,당진태양광,12.3,-2.9,,0.9,3,3.105792
2021-12-07,당진태양광,11.8,0.6,,1.2,0.9,2.936832
2021-12-08,당진태양광,13.5,2.7,,1.3,2.8,3.502464
2021-12-09,당진태양광,12.4,-0.3,,0.8,7.4,1.021152
2021-12-10,당진태양광,12.6,5.3,1.3,1.2,8,1.009632
2021-12-11,당진태양광,10.6,2.8,,0.7,8.3,1.157088
2021-12-12,당진태양광,6.9,-1.6,,3,4.5,2.912256
2021-12-13,당진태양광,3,-4.4,,1.5,1.4,3.840096
2021-12-14,당진태양광,8.4,-1.7,2.4,1.6,7.9,0.638592
2021-12-15,당진태양광,11.5,0.6,4.7,1.5,5.3,1.21056
2021-12-16,당진태양광,11.6,0.6,0,1.1,9.1,2.307936
2021-12-17,당진태양광,5.2,-5.9,0.1,5.4,5.9,0.857376
2021-12-18,당진태양광,2.6,-8.9,0.9,1.9,4.5,1.999392
2021-12-19,당진태양광,6.3,-1.7,1.1,1.9,2.3,3.409728
2021-12-20,당진태양광,11.8,-1.4,,2,4.6,2.361408
2021-12-21,당진태양광,11.5,0,,1.4,4.3,2.563488
2021-12-22,당진태양광,8.8,-2.9,,1.3,0,3.440928
2021-12-23,당진태양광,10.4,-4.7,,0.8,3.5,2.914752
2021-12-24,당진태양광,3.6,-4.2,,2.6,7.3,0.058656
2021-12-25,당진태양광,-4.2,-9.5,0.5,4.4,9.4,1.81536
2021-12-26,당진태양광,-5.2,-10.2,0.6,2.8,4.8,3.248832
2021-12-27,당진태양광,-0.6,-12.4,1.6,1.5,5.8,1.625568
2021-12-28,당진태양광,4.5,-7.1,,0.6,4.8,0.362784
2021-12-29,당진태양광,7.4,-3.9,0,2.3,6.3,1.68336
2021-12-30,당진태양광,1.2,-3.5,2.2,2.8,5.5,1.37712
2021-12-31,당진태양광,-2.3,-9.2,,3,0.5,4.062336
2022-01-01,당진태양광,2.4,-11.4,,1,3.4,3.366144
2022-01-02,당진태양광,3.8,-6.8,0.1,1.8,2.5,2.763072
2022-01-03,당진태양광,3.6,-9.2,,1,3.4,2.796672
2022-01-04,당진태양광,1.1,-6.6,,1.9,0.2,3.848352
2022-01-05,당진태양광,0.8,-7.7,,1.3,7.8,1.274304
2022-01-06,당진태양광,3.9,-7.3,,1.4,0,3.681792
2022-01-07,당진태양광,5.8,-9.5,,0.7,0.5,3.696192
2022-01-08,당진태양광,6.2,-8.1,,1.1,5.7,1.501728
2022-01-09,당진태양광,5.4,-4.9,,1.1,3.5,2.796384
2022-01-10,당진태양광,5.1,-6.2,1.1,0.9,9.1,1.239456
2022-01-11,당진태양광,0.7,-6.3,,4.6,7,3.113472
2022-01-12,당진태양광,-1.9,-9.7,,1.7,3.3,3.839424
2022-01-13,당진태양광,-2,-7,1.2,3.4,4.1,2.446752
2022-01-14,당진태양광,1.4,-11.1,,1.3,3.6,4.170624
2022-01-15,당진태양광,4.6,-6.2,0.1,1.3,8.5,0.996768
2022-01-16,당진태양광,3.3,-5.1,,3.4,2,4.20816
2022-01-17,당진태양광,1.6,-9.1,0.9,2.2,4,2.514432
2022-01-18,당진태양광,0.8,-12,,1.1,0.1,4.25136
2022-01-19,당진태양광,1.1,-10.3,1.6,1.9,5.6,0.301056
2022-01-20,당진태양광,1.3,-12.9,,1.5,0.4,3.586848
2022-01-21,당진태양광,5.4,-10.5,,1.2,3.4,4.031232
2022-01-22,당진태양광,6.3,-6.5,,1.2,8.5,1.771104
2022-01-23,당진태양광,6.6,-2.8,,2.1,4.1,2.77488
2022-01-24,당진태양광,9.2,-1.9,,1.8,4.5,2.67696
2022-01-25,당진태양광,5.7,-1.6,0.5,1.1,7.1,0.588288
2022-01-26,당진태양광,6.3,-3,,1.5,5.7,3.487104
2022-01-27,당진태양광,3.4,-5.9,,1.5,3.8,3.929952
2022-01-28,당진태양광,1.7,-4.9,,1.9,4,4.423488
2022-01-29,당진태양광,0.7,-8.5,,1.8,2,4.450368
2022-01-30,당진태양광,2.1,-9.4,,1.7,1.4,4.482432
2022-01-31,당진태양광,5,-9.6,3.1,1.8,3.5,3.397344
2022-02-01,당진태양광,1.1,-2.5,1.6,2.7,8.6,0.788736
2022-02-02,당진태양광,0.1,-5.9,,1.7,5.5,3.395424
2022-02-03,당진태양광,1.4,-8.2,,1.4,2.5,4.037664
2022-02-04,당진태양광,-0.2,-6.8,0.2,2.6,6.3,3.823008
2022-02-05,당진태양광,-0.8,-6.3,0.6,3.8,5.6,2.961984
2022-02-06,당진태양광,2.7,-7.8,,2.7,2.4,4.282752
2022-02-07,당진태양광,1.6,-8.6,,1.2,5.8,2.047968
2022-02-08,당진태양광,4.9,-5.8,,1.5,4.5,4.058496
2022-02-09,당진태양광,7.4,-7.9,,1,5.5,3.760416
2022-02-10,당진태양광,6.8,-5.2,,1.3,1.9,4.21056
2022-02-11,당진태양광,9.1,-6,,0.9,2,3.857184
2022-02-12,당진태양광,9.4,-2.5,,1.5,4.5,4.454208
2022-02-13,당진태양광,10.6,-0.7,,2,5.6,2.273664
2022-02-14,당진태양광,9.5,-3.9,1.7,2.5,5.3,2.109216
2022-02-15,당진태양광,-0.3,-4.9,0.6,4.4,7.3,2.427744
2022-02-16,당진태양광,-3.1,-6.5,,4.2,7,4.215168
2022-02-17,당진태양광,-2.9,-9.3,,2.8,2.3,4.670112
2022-02-18,당진태양광,5.8,-10.7,,1.5,6.3,4.441632
2022-02-19,당진태양광,3.7,-3.8,,2.5,8.5,2.79936
2022-02-20,당진태양광,-0.7,-5.6,,4.1,2.3,5.211648
2022-02-21,당진태양광,5.3,-9.5,,3.1,3.4,4.778016
2022-02-22,당진태양광,1,-6.4,0,2.7,5.3,4.593216
2022-02-23,당진태양광,-1.5,-10.8,,2.3,2.8,5.394144
2022-02-24,당진태양광,4.2,-10.2,,1.7,0.9,5.007072
2022-02-25,당진태양광,8.4,-6.3,,1.8,3.1,2.730144
2022-02-26,당진태양광,8.8,-2.1,,4.3,6.8,2.326656
2022-02-27,당진태양광,8.8,-4.4,,2.6,0.3,5.109216
2022-02-28,당진태양광,12.4,-2.2,,1.4,6,3.18864
2022-03-01,당진태양광,8.7,-1.5,0.7,2,5.9,2.210208
2022-03-02,당진태양광,8.7,-6.4,,1.9,0,5.455584
2022-03-03,당진태양광,11.5,-3,,1.4,0.4,5.065536
2022-03-04,당진태양광,12.4,-1.4,,4,5.3,3.244992
2022-03-05,당진태양광,6,-0.4,,4.9,0.5,5.661408
2022-03-06,당진태양광,5,-3.8,,3.1,2.9,5.609568
2022-03-07,당진태양광,9.5,-5.4,,1.1,5,4.189344
2022-03-08,당진태양광,11.3,-4.6,,1.3,3.3,4.63152
2022-03-09,당진태양광,14.4,-1,,1.4,3.3,4.97184
2022-03-10,당진태양광,13.8,-2,,1.7,8.8,3.06432
2022-03-11,당진태양광,16.7,2.3,,1.5,6.3,2.086752
2022-03-12,당진태양광,15.8,5.3,,2.3,8.8,2.15712
2022-03-13,당진태양광,13.1,9.3,19.1,2.1,9.3,0.713472
2022-03-14,당진태양광,10.1,3.7,4.9,2.9,9.4,0.204096
2022-03-15,당진태양광,13.6,-1,,1.5,2.6,4.88976
2022-03-16,당진태양광,16.6,-0.2,,1.7,5.1,4.262976
2022-03-17,당진태양광,10.6,6.4,1.2,2.6,10,1.120992
2022-03-18,당진태양광,9.3,5.6,1,3.9,8.5,1.580448
2022-03-19,당진태양광,6.3,0.9,9.1,2.8,7.8,1.234656
2022-03-20,당진태양광,8.6,-0.5,,1.9,7.5,4.542336
2022-03-21,당진태양광,11.1,-2.7,,1.5,7,3.29088
2022-03-22,당진태양광,10.5,-0.3,,2.1,2.8,5.285376
2022-03-23,당진태양광,9.4,0.7,,1.4,7.8,1.726944
2022-03-24,당진태양광,12.7,0.8,,2.3,4.6,2.720352
2022-03-25,당진태양광,18.2,3.7,12.6,2.7,8.3,1.905216
2022-03-26,당진태양광,13.9,5.8,23.1,3.9,6.8,2.965536
2022-03-27,당진태양광,12.2,0.2,,2.7,0.5,5.384256
2022-03-28,당진태양광,13.6,-1.6,,1.6,0.3,5.853024
2022-03-29,당진태양광,15.7,-1.3,,1.7,0.9,5.435424
2022-03-30,당진태양광,14.6,2,0.4,1.5,6.8,1.103328
2022-03-31,당진태양광,11.7,5.1,,2.3,8.5,3.352608
2022-04-01,당진태양광,13.9,0.9,,2.1,4.5,5.899008
2022-04-02,당진태양광,12.4,-2.4,,1.6,1.3,5.62416
2022-04-03,당진태양광,14.8,-1.6,,1.5,0.8,5.686176
2022-04-04,당진태양광,16,-0.9,,1.4,1.1,5.741376
2022-04-05,당진태양광,14.7,-0.5,,1.8,5.8,4.781952
2022-04-06,당진태양광,16.4,3.7,,1.5,6.4,4.97712
2022-04-07,당진태양광,15.9,3.6,0.4,2.4,4.3,5.721696
2022-04-08,당진태양광,19.3,1.3,,1.7,0.8,5.584896
2022-04-09,당진태양광,20.4,8.7,0,4.7,0.9,5.046624
2022-04-10,당진태양광,21.8,11.7,,3.4,4.1,5.333952
2022-04-11,당진태양광,24.5,10.5,,2.3,3.8,4.96128
2022-04-12,당진태양광,21.4,12.5,,3.4,7.6,3.944832
2022-04-13,당진태양광,13.1,9.3,16.9,3.1,10,0.202272
2022-04-14,당진태양광,13.2,8.1,10,4.2,8.8,3.738432
2022-04-15,당진태양광,16.1,5.5,,2.2,3,5.597568
2022-04-16,당진태양광,17.5,5.5,,2.2,2.1,5.771136
2022-04-17,당진태양광,17.6,2.3,,1.7,3.9,5.591616
2022-04-18,당진태양광,19.2,7.5,,1.9,6.1,4.81008
2022-04-19,당진태양광,19.1,4.7,,1.9,1.8,5.549952
2022-04-20,당진태양광,19.4,5.2,,1.9,3,5.629632
2022-04-21,당진태양광,19.4,4.8,,2.7,2,4.455072
2022-04-22,당진태양광,18.1,10.1,,4.1,6,1.624032
2022-04-23,당진태양광,24.9,8,,1.3,7.4,4.515744
2022-04-24,당진태양광,21.8,10.2,,1.9,6,4.786752
2022-04-25,당진태양광,24.4,15,3.2,1.4,9.8,2.241696
2022-04-26,당진태양광,23.5,12.4,3.6,2.8,5.9,4.869888
2022-04-27,당진태양광,18.9,8.9,,2.4,1,5.496288
2022-04-28,당진태양광,22.8,7.4,,1.8,5.5,4.475424
2022-04-29,당진태양광,16.2,9.8,18.1,2.6,8.9,3.584448
2022-04-30,당진태양광,17.4,7.7,,2,7.6,4.349376
2022-05-01,당진태양광,17.6,4.1,,2.8,2.6,5.651616
2022-05-02,당진태양광,17.8,5.3,,2.1,1.8,5.769216
2022-05-03,당진태양광,18.3,3.5,,2.2,0.4,5.667936
2022-05-04,당진태양광,20.6,7.8,,3.2,1.5,5.53248
2022-05-05,당진태양광,22.8,6.9,,2,1.1,5.641536
2022-05-06,당진태양광,24.9,10.5,,1.8,5,5.440704
2022-05-07,당진태양광,20.7,10.8,,2.6,6.9,4.864128
2022-05-08,당진태양광,20.3,10.7,0.5,2.1,9.6,1.77792
2022-05-09,당진태양광,22.9,11.2,,2.5,5.1,5.596032
2022-05-10,당진태양광,24.7,10.7,0,1.9,6.3,5.25696
2022-05-11,당진태양광,22.6,13.3,0.3,1.6,8.6,4.418784
2022-05-12,당진태양광,25.2,11.8,,2,5.3,5.429184
2022-05-13,당진태양광,21.7,12.9,,2.6,6.1,3.76128
2022-05-14,당진태양광,19.3,7.2,,3,4.4,4.764768
2022-05-15,당진태양광,19.9,6.5,,2.3,1.4,5.791008
2022-05-16,당진태양광,20.6,6.2,,3,0.1,5.583648
2022-05-17,당진태양광,22.3,12,,3.4,0.1,5.290848
2022-05-18,당진태양광,23.1,15.2,,4,3.5,4.570176
2022-05-19,당진태양광,22,15.3,,3.7,6.8,3.801792
2022-05-20,당진태양광,23.9,13,,2.1,4.7,0.765696
2022-05-25,당진태양광,25.5,13.5,2,2.2,4.9,0.000384
2022-05-26,당진태양광,22.5,12.1,,3.1,1,5.69088
2022-05-27,당진태양광,25.3,15.3,,3,1.8,5.724768
2022-05-28,당진태양광,24.7,15.7,,3.6,4,5.331936
2022-05-29,당진태양광,26.5,17.5,,2.5,6.8,4.399104
2022-05-30,당진태양광,23.2,13.9,0.1,2.1,5.8,1.773216
2022-05-31,당진태양광,25.3,9.8,,2.2,2,5.279712
2022-06-01,당진태양광,27.4,14.9,,2.7,1.4,5.55408
2022-06-02,당진태양광,25.2,14.3,,2.2,3.5,5.328864
2022-06-03,당진태양광,28,18.4,,2.2,4.1,5.022816
2022-06-04,당진태양광,29.8,18.3,,1.5,7.4,3.513792
2022-06-05,당진태양광,22.9,17.7,0,2.2,9.5,1.4592
2022-06-06,당진태양광,23.9,17.3,0.1,2.4,5.8,3.774816
2022-06-07,당진태양광,23.4,14.5,,2.6,6.8,3.252
2022-06-08,당진태양광,23.9,14.6,0,1.5,5.3,5.123616
2022-06-09,당진태양광,25.9,15.3,0.1,1.5,5.3,4.246272
2022-06-10,당진태양광,27.1,14.8,0,1.7,6.3,3.12672
2022-06-11,당진태양광,29.5,16.4,,2.2,2.9,5.166432
2022-06-12,당진태양광,27.3,18.6,,2.4,5.8,4.139328
2022-06-13,당진태양광,29.5,18.8,,2.4,6.8,4.76304
2022-06-14,당진태양광,24.2,15.4,1.4,3.4,7.5,3.219072
2022-06-15,당진태양광,23.2,15,18.1,3,8,1.838784
2022-06-16,당진태양광,25,16.7,,1.9,4,5.44512
2022-06-17,당진태양광,26.4,15.9,,2.3,6.6,1.574016
2022-06-18,당진태양광,25.3,20,,2.7,6.4,2.54496
2022-06-19,당진태양광,26.1,20.7,0,2.3,6,1.582464
2022-06-20,당진태양광,29.6,20.5,,1.5,3.6,4.768512
2022-06-21,당진태양광,29.9,19.4,,2.2,2.9,4.960992
2022-06-22,당진태양광,30.2,20.6,,1.8,4.5,3.550176
2022-06-23,당진태양광,28.2,20.7,31.2,3.8,9.4,0.544128
2022-06-24,당진태양광,23.8,20.1,9.5,3.5,6.8,2.801088
2022-06-25,당진태양광,27.3,21.3,,3.4,4.5,3.897504
2022-06-26,당진태양광,26.8,23.2,0.1,4.8,7.9,2.538816
2022-06-27,당진태양광,28.1,24.6,0.5,5.1,9.8,0.866688
2022-06-28,당진태양광,27.3,24.4,0.2,6.7,9.1,1.0368
2022-06-29,당진태양광,25.8,22.1,209.6,4.9,9.4,1.026528
2022-06-30,당진태양광,26.7,22.1,81.6,3.9,8.1,0.998592
2021-06-01,당진화력수상태양광,25.8,14.8,,2,8.3,4.05408
2021-06-02,당진화력수상태양광,29.2,16.1,,1.8,3.9,4.86048
2021-06-03,당진화력수상태양광,22.1,13.9,19,1.2,9.3,0.70176
2021-06-04,당진화력수상태양광,23,11.6,,2.8,2.1,5.56032
2021-06-05,당진화력수상태양광,23.6,16.6,,3.8,6.1,4.32768
2021-06-06,당진화력수상태양광,24.4,17.9,,3.3,3.6,4.92864
2021-06-07,당진화력수상태양광,26.7,16.2,,1.9,7.1,2.98848
2021-06-08,당진화력수상태양광,27.8,17.5,,1.5,7.6,3.49152
2021-06-09,당진화력수상태양광,32.2,17.4,,1.3,5.3,4.89216
2021-06-10,당진화력수상태양광,30.2,20.1,7.2,2.2,9.3,2.51808
2021-06-11,당진화력수상태양광,26.3,18.1,5.6,2.7,6.5,2.80896
2021-06-12,당진화력수상태양광,29.2,17,,2,5.3,4.98336
2021-06-13,당진화력수상태양광,29,17.4,,1.4,5.1,4.89024
2021-06-14,당진화력수상태양광,27.2,17.6,,1.5,7.8,3.7968
2021-06-15,당진화력수상태양광,24.8,19.9,1.8,1.8,8,2.0736
2021-06-16,당진화력수상태양광,29.6,20.2,,3.2,4.8,5.06784
2021-06-17,당진화력수상태양광,24.8,19.5,0,2.1,10,1.27392
2021-06-18,당진화력수상태양광,21.7,18.5,11.1,2.4,8.3,1.1472
2021-06-19,당진화력수상태양광,26,17.8,,1.7,3.8,4.96896
2021-06-20,당진화력수상태양광,27,16.8,,3.3,4.8,4.5888
2021-06-21,당진화력수상태양광,29.4,18.2,,1.6,1.9,5.33472
2021-06-22,당진화력수상태양광,27.8,18.4,,1.7,6,4.17408
2021-06-23,당진화력수상태양광,25.3,18.2,22.3,1.9,6.1,3.71424
2021-06-24,당진화력수상태양광,26.6,17.3,,1.4,4.5,4.68192
2021-06-25,당진화력수상태양광,28.3,16.7,0,1.4,5.6,5.1216
2021-06-26,당진화력수상태양광,28,20.6,0.2,1.4,8.1,3.07008
2021-06-27,당진화력수상태양광,30.5,19,,1.7,5.4,4.9824
2021-06-28,당진화력수상태양광,28.5,20.1,2.8,1,6.5,4.79904
2021-06-29,당진화력수상태양광,28.7,19.1,,1.4,5.6,4.67904
2021-06-30,당진화력수상태양광,30.3,19.4,0.9,1,6.6,4.36704
2021-07-01,당진화력수상태양광,32.3,19.3,,1.5,5.4,4.4208
2021-07-02,당진화력수상태양광,32.4,21.1,,1.8,4.1,4.34592
2021-07-03,당진화력수상태양광,27.5,21.3,67.1,2.6,9.2,1.35936
2021-07-04,당진화력수상태양광,24,20.4,13.1,4,8.1,0.8928
2021-07-05,당진화력수상태양광,25.6,18.8,0.1,1.5,9.5,2.97696
2021-07-06,당진화력수상태양광,27.6,20.3,14.5,1.5,9.3,2.77632
2021-07-07,당진화력수상태양광,26.9,22,6,1.5,9.1,1.9824
2021-07-08,당진화력수상태양광,28.7,22.3,0.3,1.7,7.5,4.06848
2021-07-09,당진화력수상태양광,29.2,21.9,2.2,1.5,4.8,4.2048
2021-07-10,당진화력수상태양광,28.6,23.1,0.3,2.6,5.9,3.80256
2021-07-11,당진화력수상태양광,27.7,23.3,1.8,2.2,7.8,1.70592
2021-07-12,당진화력수상태양광,32.5,23.2,,1.7,5.6,3.05088
2021-07-13,당진화력수상태양광,31.8,24.2,,1.9,7.5,2.1072
2021-07-14,당진화력수상태양광,32.5,23.5,,2.6,7.6,4.42848
2021-07-15,당진화력수상태양광,32.8,23.2,,1.7,5.8,5.184
2021-07-16,당진화력수상태양광,33.6,23.1,6.8,1.8,5.6,4.9248
2021-07-17,당진화력수상태양광,32.8,22.2,4.3,1.7,5.9,4.8816
2021-07-18,당진화력수상태양광,32.9,22.3,0,1.2,6.5,4.83456
2021-07-19,당진화력수상태양광,31.9,22.3,2.6,1.1,8.1,3.35232
2021-07-20,당진화력수상태양광,34.1,23.1,,1.3,6.3,4.42656
2021-07-21,당진화력수상태양광,35.6,23.7,,1.9,1.9,5.1312
2021-07-22,당진화력수상태양광,35.2,21.3,,1.6,2.9,4.7904
2021-07-23,당진화력수상태양광,35.7,23.3,,1.7,3,5.05344
2021-07-24,당진화력수상태양광,35.7,24.3,,1.5,4,4.76064
2021-07-25,당진화력수상태양광,34.7,24.1,0,1.4,6.4,4.3008
2021-07-26,당진화력수상태양광,34.9,23.7,,1.6,2.1,4.91904
2021-07-27,당진화력수상태양광,35.8,22.7,,1.4,2,4.848
2021-07-28,당진화력수상태양광,34.1,23.3,,1.1,5.6,4.6752
2021-07-29,당진화력수상태양광,34.2,23.4,,1.4,6,4.15008
2021-07-30,당진화력수상태양광,33.6,22.7,2.5,2.1,4.9,3.73728
2021-07-31,당진화력수상태양광,33.3,25.1,0,2.1,4.1,4.6176
2021-08-01,당진화력수상태양광,27.8,24,15.6,1.1,9.6,0.92928
2021-08-02,당진화력수상태양광,29.3,23.7,1.1,1.2,7.6,2.17536
2021-08-03,당진화력수상태양광,32.1,22.7,,1.5,7,3.82656
2021-08-04,당진화력수상태양광,32.7,23.9,,1.6,5.1,3.97248
2021-08-05,당진화력수상태양광,34.5,24.4,0,1.5,5.8,4.87488
2021-08-06,당진화력수상태양광,34.3,22.8,0.1,1.7,7.4,3.45408
2021-08-07,당진화력수상태양광,31.7,21.3,,1.5,4.9,3.97344
2021-08-08,당진화력수상태양광,33.4,21.9,0,1.7,7.3,3.76608
2021-08-09,당진화력수상태양광,33.9,22.9,,1.7,4.3,4.61952
2021-08-10,당진화력수상태양광,32.2,22.2,,1.6,3.5,4.97472
2021-08-11,당진화력수상태양광,32.8,22.3,,1.5,5,4.5744
2021-08-12,당진화력수상태양광,33.1,23.4,1.9,1.4,8.3,2.63328
2021-08-13,당진화력수상태양광,29.9,22.9,,1.4,9.6,2.08032
2021-08-14,당진화력수상태양광,30.6,23.6,,2,8.6,2.81856
2021-08-15,당진화력수상태양광,33.5,21.5,,2.3,3.5,4.85376
2021-08-16,당진화력수상태양광,31.8,20.8,,1.8,3.5,4.38816
2021-08-17,당진화력수상태양광,31.8,21.9,,2.2,4.8,4.6944
2021-08-18,당진화력수상태양광,31.1,20.3,3,2.4,7.1,3.77568
2021-08-19,당진화력수상태양광,31,20.5,6.6,2.4,6.6,4.39008
2021-08-20,당진화력수상태양광,31.1,19.9,0.2,1.7,7,2.97504
2021-08-21,당진화력수상태양광,27.8,22.3,27.7,3.4,6.1,2.15712
