,발전량,일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위),미세먼지
2451,22.7,2020-04-12 08:00,258.0,보성군,8.0,0.1,2.8,91.0,9.0,1
2452,24.1,2020-04-12 09:00,258.0,보성군,9.7,0.0,3.3,81.0,8.0,1
2453,20.6,2020-04-12 10:00,258.0,보성군,10.0,0.0,4.1,77.0,10.0,1
2454,29.2,2020-04-12 11:00,258.0,보성군,10.7,0.0,3.4,74.0,8.0,1
2455,14.1,2020-04-12 12:00,258.0,보성군,12.0,0.0,2.5,69.0,8.0,1
2456,21.8,2020-04-12 13:00,258.0,보성군,12.0,0.0,2.2,68.0,10.0,1
2457,13.2,2020-04-12 14:00,258.0,보성군,11.1,0.1,2.8,82.0,10.0,1
2458,13.5,2020-04-12 15:00,258.0,보성군,10.2,0.6,4.2,85.0,10.0,1
2462,0.0,2020-04-12 19:00,258.0,보성군,10.0,0.0,5.0,78.0,5.0,1
2463,0.0,2020-04-12 20:00,258.0,보성군,9.5,0.0,0.9,76.0,1.0,1
2464,0.0,2020-04-12 21:00,258.0,보성군,8.1,0.0,3.0,81.0,0.0,1
2465,0.0,2020-04-12 22:00,258.0,보성군,8.1,0.0,2.3,83.0,1.0,1
2466,0.0,2020-04-12 23:00,258.0,보성군,8.4,0.0,3.3,76.0,3.0,1
2467,0.0,2020-04-13 00:00,258.0,보성군,8.0,0.0,3.3,76.0,0.0,1
2468,0.0,2020-04-13 01:00,258.0,보성군,7.0,0.0,2.3,76.0,0.0,1
2469,0.0,2020-04-13 02:00,258.0,보성군,6.7,0.0,2.7,77.0,0.0,1
2470,0.0,2020-04-13 03:00,258.0,보성군,6.1,0.0,3.6,77.0,0.0,1
2471,0.0,2020-04-13 04:00,258.0,보성군,7.0,0.0,2.8,73.0,0.0,1
2472,0.0,2020-04-13 05:00,258.0,보성군,5.2,0.0,2.8,84.0,0.0,1
2473,1.2,2020-04-13 06:00,258.0,보성군,2.9,0.0,1.9,92.0,0.0,1
2474,12.8,2020-04-13 07:00,258.0,보성군,4.8,0.0,2.4,91.0,0.0,1
2475,26.9,2020-04-13 08:00,258.0,보성군,7.6,0.0,3.1,73.0,1.0,1
2476,50.2,2020-04-13 09:00,258.0,보성군,8.8,0.0,3.9,64.0,5.0,1
2477,62.1,2020-04-13 10:00,258.0,보성군,10.0,0.0,4.7,63.0,6.0,1
2478,71.0,2020-04-13 11:00,258.0,보성군,11.5,0.0,6.3,47.0,8.0,1
2479,76.0,2020-04-13 12:00,258.0,보성군,12.3,0.0,6.2,43.0,7.0,1
2480,75.8,2020-04-13 13:00,258.0,보성군,13.1,0.0,6.7,44.0,8.0,1
2481,81.9,2020-04-13 14:00,258.0,보성군,13.8,0.0,4.8,33.0,6.0,1
2482,60.5,2020-04-13 15:00,258.0,보성군,15.4,0.0,5.0,37.0,4.0,1
2483,41.2,2020-04-13 16:00,258.0,보성군,15.7,0.0,5.6,34.0,0.0,1
2484,17.3,2020-04-13 17:00,258.0,보성군,15.7,0.0,6.1,35.0,0.0,1
2485,2.8,2020-04-13 18:00,258.0,보성군,13.0,0.0,6.3,49.0,1.0,1
2486,0.0,2020-04-13 19:00,258.0,보성군,11.5,0.0,7.6,53.0,0.0,1
2487,0.0,2020-04-13 20:00,258.0,보성군,9.7,0.0,1.1,59.0,0.0,1
2488,0.0,2020-04-13 21:00,258.0,보성군,8.2,0.0,3.4,67.0,4.0,1
2489,0.0,2020-04-13 22:00,258.0,보성군,9.0,0.0,4.1,61.0,0.0,1
2490,0.0,2020-04-13 23:00,258.0,보성군,9.1,0.0,4.0,60.0,0.0,1
2491,0.0,2020-04-14 00:00,258.0,보성군,8.8,0.0,4.2,60.0,0.0,1
2492,0.0,2020-04-14 01:00,258.0,보성군,7.7,0.0,4.6,65.0,0.0,1
2493,0.0,2020-04-14 02:00,258.0,보성군,7.1,0.0,6.5,67.0,0.0,1
2494,0.0,2020-04-14 03:00,258.0,보성군,7.2,0.0,3.6,64.0,0.0,1
2495,0.0,2020-04-14 04:00,258.0,보성군,5.5,0.0,4.2,73.0,0.0,1
2496,0.0,2020-04-14 05:00,258.0,보성군,3.4,0.0,2.0,83.0,0.0,1
2497,1.4,2020-04-14 06:00,258.0,보성군,4.5,0.0,3.9,78.0,1.0,1
2498,12.5,2020-04-14 07:00,258.0,보성군,5.1,0.0,3.0,77.0,1.0,1
2499,35.3,2020-04-14 08:00,258.0,보성군,8.0,0.0,1.1,71.0,1.0,1
2500,56.3,2020-04-14 09:00,258.0,보성군,12.8,0.0,4.8,46.0,0.0,1
2501,71.2,2020-04-14 10:00,258.0,보성군,15.7,0.0,5.1,39.0,0.0,1
2502,79.3,2020-04-14 11:00,258.0,보성군,18.1,0.0,4.8,35.0,0.0,1
2503,81.0,2020-04-14 12:00,258.0,보성군,19.6,0.0,2.6,27.0,0.0,1
2504,77.4,2020-04-14 13:00,258.0,보성군,20.4,0.0,4.3,26.0,2.0,1
2505,73.2,2020-04-14 14:00,258.0,보성군,21.3,0.0,4.7,22.0,4.0,1
2506,55.9,2020-04-14 15:00,258.0,보성군,22.0,0.0,3.2,24.0,1.0,1
2507,39.4,2020-04-14 16:00,258.0,보성군,20.1,0.0,2.2,38.0,5.0,1
2508,19.4,2020-04-14 17:00,258.0,보성군,20.7,0.0,4.4,25.0,3.0,1
2509,3.9,2020-04-14 18:00,258.0,보성군,17.9,0.0,4.0,36.0,0.0,1
2510,0.0,2020-04-14 19:00,258.0,보성군,15.3,0.0,3.2,34.0,6.0,1
2511,0.0,2020-04-14 20:00,258.0,보성군,12.1,0.0,3.1,47.0,5.0,1
2512,0.0,2020-04-14 21:00,258.0,보성군,12.0,0.0,3.7,41.0,5.0,1
2513,0.0,2020-04-14 22:00,258.0,보성군,11.5,0.0,4.9,41.0,7.0,1
2514,0.0,2020-04-14 23:00,258.0,보성군,11.2,0.0,4.1,38.0,10.0,1
2515,0.0,2020-04-15 00:00,258.0,보성군,10.9,0.0,4.6,38.0,8.0,1
2516,0.0,2020-04-15 01:00,258.0,보성군,10.0,0.0,3.8,41.0,8.0,1
2517,0.0,2020-04-15 02:00,258.0,보성군,7.9,0.0,1.9,56.0,10.0,1
2518,0.0,2020-04-15 03:00,258.0,보성군,7.1,0.0,1.5,62.0,10.0,1
2519,0.0,2020-04-15 04:00,258.0,보성군,6.7,0.0,1.3,63.0,10.0,1
2520,0.0,2020-04-15 05:00,258.0,보성군,6.6,0.0,1.4,63.0,10.0,1
2521,1.5,2020-04-15 06:00,258.0,보성군,4.1,0.0,1.9,83.0,10.0,1
2522,8.8,2020-04-15 07:00,258.0,보성군,7.2,0.0,2.8,59.0,8.0,1
2523,19.1,2020-04-15 08:00,258.0,보성군,7.6,0.0,1.6,74.0,9.0,1
2524,38.9,2020-04-15 09:00,258.0,보성군,11.1,0.0,1.5,58.0,9.0,1
2525,51.9,2020-04-15 10:00,258.0,보성군,15.0,0.0,2.0,36.0,8.0,1
2526,55.5,2020-04-15 11:00,258.0,보성군,14.7,0.0,4.1,49.0,8.0,1
2527,62.7,2020-04-15 12:00,258.0,보성군,16.0,0.0,4.4,39.0,7.0,1
2528,51.4,2020-04-15 13:00,258.0,보성군,16.8,0.0,5.6,37.0,8.0,1
2529,50.0,2020-04-15 14:00,258.0,보성군,17.7,0.0,5.3,29.0,8.0,1
2530,40.3,2020-04-15 15:00,258.0,보성군,19.1,0.0,4.4,29.0,7.0,1
2531,33.8,2020-04-15 16:00,258.0,보성군,17.9,0.0,3.1,27.0,7.0,1
2532,16.0,2020-04-15 17:00,258.0,보성군,17.5,0.0,2.7,36.0,7.0,1
2533,3.4,2020-04-15 18:00,258.0,보성군,15.7,0.0,0.7,36.0,7.0,1
2534,0.0,2020-04-15 19:00,258.0,보성군,12.9,0.0,1.2,51.0,7.0,1
2535,0.0,2020-04-15 20:00,258.0,보성군,10.4,0.0,1.9,64.0,7.0,1
2536,0.0,2020-04-15 21:00,258.0,보성군,7.9,0.0,2.8,78.0,1.0,1
2537,0.0,2020-04-15 22:00,258.0,보성군,7.7,0.0,1.7,75.0,2.0,1
2538,0.0,2020-04-15 23:00,258.0,보성군,9.5,0.0,4.5,61.0,3.0,1
2539,0.0,2020-04-16 00:00,258.0,보성군,7.1,0.0,0.9,77.0,6.0,1
2540,0.0,2020-04-16 01:00,258.0,보성군,7.4,0.0,2.5,72.0,8.0,1
2541,0.0,2020-04-16 02:00,258.0,보성군,5.3,0.0,0.8,82.0,7.0,1
2542,0.0,2020-04-16 03:00,258.0,보성군,5.4,0.0,1.8,84.0,5.0,1
2543,0.0,2020-04-16 04:00,258.0,보성군,3.6,0.0,1.8,90.0,2.0,1
2544,0.0,2020-04-16 05:00,258.0,보성군,4.0,0.0,2.2,88.0,0.0,1
2545,1.8,2020-04-16 06:00,258.0,보성군,3.0,0.0,2.6,90.0,5.0,1
2546,13.8,2020-04-16 07:00,258.0,보성군,3.9,0.0,0.9,92.0,6.0,1
2547,34.5,2020-04-16 08:00,258.0,보성군,9.0,0.0,0.5,82.0,0.0,1
2548,53.9,2020-04-16 09:00,258.0,보성군,13.6,0.0,1.1,65.0,0.0,1
2549,67.6,2020-04-16 10:00,258.0,보성군,15.5,0.0,3.4,59.0,0.0,1
2550,75.2,2020-04-16 11:00,258.0,보성군,16.6,0.0,2.8,59.0,0.0,1
2551,77.4,2020-04-16 12:00,258.0,보성군,17.6,0.0,2.5,58.0,0.0,1
2552,77.1,2020-04-16 13:00,258.0,보성군,18.4,0.0,4.7,53.0,1.0,1
2553,68.8,2020-04-16 14:00,258.0,보성군,18.2,0.0,4.6,53.0,0.0,1
2554,55.7,2020-04-16 15:00,258.0,보성군,18.0,0.0,4.6,54.0,0.0,1
2555,33.8,2020-04-16 16:00,258.0,보성군,17.6,0.0,5.0,58.0,0.0,1
2556,19.6,2020-04-16 17:00,258.0,보성군,16.9,0.0,4.9,62.0,0.0,1
2557,3.2,2020-04-16 18:00,258.0,보성군,15.3,0.0,4.5,69.0,0.0,1
2558,0.0,2020-04-16 19:00,258.0,보성군,13.1,0.0,5.3,68.0,3.0,1
2559,0.0,2020-04-16 20:00,258.0,보성군,12.9,0.0,4.6,69.0,7.0,1
2560,0.0,2020-04-16 21:00,258.0,보성군,12.8,0.0,4.1,75.0,10.0,1
2561,0.0,2020-04-16 22:00,258.0,보성군,12.4,0.0,4.6,80.0,7.0,1
2562,0.0,2020-04-16 23:00,258.0,보성군,12.3,0.0,3.1,80.0,10.0,1
2563,0.0,2020-04-17 00:00,258.0,보성군,12.1,0.0,4.5,81.0,10.0,1
2564,0.0,2020-04-17 01:00,258.0,보성군,11.9,0.0,3.0,81.0,10.0,1
2565,0.0,2020-04-17 02:00,258.0,보성군,12.2,0.0,2.7,76.0,7.0,1
2566,0.0,2020-04-17 03:00,258.0,보성군,12.0,0.0,2.8,78.0,10.0,1
2567,0.0,2020-04-17 04:00,258.0,보성군,11.8,0.0,2.0,81.0,10.0,1
2568,0.0,2020-04-17 05:00,258.0,보성군,11.3,0.2,4.0,87.0,10.0,1
2569,0.2,2020-04-17 06:00,258.0,보성군,10.5,2.9,2.5,95.0,10.0,1
2570,1.5,2020-04-17 07:00,258.0,보성군,10.3,3.2,3.3,97.0,10.0,1
2571,1.8,2020-04-17 08:00,258.0,보성군,10.5,1.6,2.4,96.0,10.0,1
2572,1.7,2020-04-17 09:00,258.0,보성군,10.6,2.2,2.7,96.0,10.0,1
2573,3.3,2020-04-17 10:00,258.0,보성군,10.8,5.5,2.3,97.0,10.0,1
2574,3.7,2020-04-17 11:00,258.0,보성군,11.0,6.4,3.0,98.0,10.0,1
2575,5.3,2020-04-17 12:00,258.0,보성군,11.2,7.2,2.6,98.0,10.0,1
2576,9.0,2020-04-17 13:00,258.0,보성군,11.9,7.0,4.6,98.0,10.0,1
2577,4.9,2020-04-17 14:00,258.0,보성군,13.0,1.3,2.5,95.0,10.0,1
2578,4.0,2020-04-17 15:00,258.0,보성군,13.2,0.0,1.8,95.0,10.0,1
2579,10.9,2020-04-17 16:00,258.0,보성군,13.5,0.0,1.8,95.0,9.0,1
2580,12.3,2020-04-17 17:00,258.0,보성군,14.3,0.0,2.1,91.0,8.0,1
2581,3.6,2020-04-17 18:00,258.0,보성군,14.6,0.0,0.7,91.0,0.0,1
2582,0.0,2020-04-17 19:00,258.0,보성군,12.9,0.0,1.3,98.0,0.0,1
2583,0.0,2020-04-17 20:00,258.0,보성군,12.2,0.0,2.3,99.0,0.0,1
2584,0.0,2020-04-17 21:00,258.0,보성군,11.0,0.0,1.5,98.0,0.0,1
2585,0.0,2020-04-17 22:00,258.0,보성군,12.6,0.0,3.5,87.0,1.0,1
2586,0.0,2020-04-17 23:00,258.0,보성군,12.3,0.0,4.0,85.0,0.0,1
2587,0.0,2020-04-18 00:00,258.0,보성군,11.0,0.0,3.3,89.0,0.0,1
2588,0.0,2020-04-18 01:00,258.0,보성군,9.4,0.0,3.3,92.0,0.0,1
2589,0.0,2020-04-18 02:00,258.0,보성군,9.9,0.0,5.9,89.0,7.0,1
2590,0.0,2020-04-18 03:00,258.0,보성군,10.1,0.0,3.4,86.0,8.0,1
2591,0.0,2020-04-18 04:00,258.0,보성군,10.5,0.0,3.6,83.0,9.0,0
2592,0.0,2020-04-18 05:00,258.0,보성군,10.5,0.0,5.3,84.0,6.0,0
2593,1.1,2020-04-18 06:00,258.0,보성군,10.1,0.0,4.8,83.0,10.0,1
2594,8.1,2020-04-18 07:00,258.0,보성군,10.4,0.0,4.7,80.0,3.0,1
2595,33.8,2020-04-18 08:00,258.0,보성군,11.2,0.0,3.2,77.0,3.0,1
2596,40.9,2020-04-18 09:00,258.0,보성군,12.3,0.0,4.5,71.0,9.0,1
2597,71.6,2020-04-18 10:00,258.0,보성군,13.7,0.0,3.5,64.0,3.0,1
2598,78.6,2020-04-18 11:00,258.0,보성군,15.9,0.0,3.7,65.0,0.0,1
2599,81.6,2020-04-18 12:00,258.0,보성군,17.2,0.0,3.9,60.0,1.0,1
2600,79.0,2020-04-18 13:00,258.0,보성군,18.5,0.0,4.3,56.0,0.0,1
2601,68.1,2020-04-18 14:00,258.0,보성군,19.4,0.0,5.6,53.0,0.0,1
2602,57.7,2020-04-18 15:00,258.0,보성군,19.6,0.0,5.7,55.0,0.0,1
2603,38.3,2020-04-18 16:00,258.0,보성군,18.3,0.0,7.0,59.0,0.0,1
2604,16.6,2020-04-18 17:00,258.0,보성군,17.9,0.0,6.4,59.0,0.0,1
2605,3.5,2020-04-18 18:00,258.0,보성군,16.9,0.0,3.3,63.0,2.0,1
2606,0.0,2020-04-18 19:00,258.0,보성군,15.2,0.0,4.6,67.0,6.0,1
2607,0.0,2020-04-18 20:00,258.0,보성군,13.0,0.0,3.2,76.0,3.0,1
2608,0.0,2020-04-18 21:00,258.0,보성군,12.1,0.0,3.2,81.0,5.0,1
2609,0.0,2020-04-18 22:00,258.0,보성군,11.4,0.0,2.1,85.0,6.0,1
2610,0.0,2020-04-18 23:00,258.0,보성군,9.9,0.0,2.2,91.0,0.0,1
2611,0.0,2020-04-19 00:00,258.0,보성군,10.1,0.0,0.7,94.0,5.0,1
2612,0.0,2020-04-19 01:00,258.0,보성군,9.0,0.0,2.3,94.0,10.0,1
2613,0.0,2020-04-19 02:00,258.0,보성군,9.6,0.0,2.2,95.0,10.0,1
2614,0.0,2020-04-19 03:00,258.0,보성군,10.3,0.0,1.2,92.0,10.0,1
2615,0.0,2020-04-19 04:00,258.0,보성군,9.4,0.0,0.6,94.0,10.0,1
2616,0.0,2020-04-19 05:00,258.0,보성군,11.5,0.0,2.9,93.0,10.0,1
2617,0.7,2020-04-19 06:00,258.0,보성군,12.4,0.0,2.2,90.0,10.0,1
2618,3.1,2020-04-19 07:00,258.0,보성군,13.7,0.0,5.5,85.0,10.0,1
2619,4.8,2020-04-19 08:00,258.0,보성군,13.8,0.0,4.2,86.0,10.0,1
2620,5.6,2020-04-19 09:00,258.0,보성군,14.0,0.0,5.9,81.0,10.0,1
2621,9.3,2020-04-19 10:00,258.0,보성군,13.1,0.6,6.6,86.0,10.0,1
2622,11.1,2020-04-19 11:00,258.0,보성군,12.9,0.9,5.8,92.0,10.0,1
2623,11.0,2020-04-19 12:00,258.0,보성군,12.3,1.2,7.3,91.0,10.0,1
2624,9.5,2020-04-19 13:00,258.0,보성군,11.9,1.1,8.7,88.0,10.0,1
2625,3.4,2020-04-19 14:00,258.0,보성군,11.4,2.5,5.1,92.0,10.0,1
2626,5.7,2020-04-19 15:00,258.0,보성군,11.3,3.4,6.1,93.0,10.0,1
2627,2.6,2020-04-19 16:00,258.0,보성군,11.3,3.4,7.4,92.0,10.0,1
2628,1.6,2020-04-19 17:00,258.0,보성군,11.1,3.6,5.1,95.0,10.0,1
2629,0.4,2020-04-19 18:00,258.0,보성군,11.1,2.3,5.5,96.0,10.0,1
2630,0.0,2020-04-19 19:00,258.0,보성군,11.1,1.5,4.3,93.0,4.0,1
2631,0.0,2020-04-19 20:00,258.0,보성군,10.6,3.8,2.5,97.0,10.0,1
2632,0.0,2020-04-19 21:00,258.0,보성군,10.8,1.2,2.1,95.0,10.0,1
2633,0.0,2020-04-19 22:00,258.0,보성군,11.0,0.0,1.9,91.0,10.0,1
2634,0.0,2020-04-19 23:00,258.0,보성군,10.6,0.0,2.3,95.0,1.0,1
2635,0.0,2020-04-20 00:00,258.0,보성군,10.7,0.0,3.6,94.0,10.0,1
2636,0.0,2020-04-20 01:00,258.0,보성군,10.8,0.0,3.3,93.0,8.0,1
2637,0.0,2020-04-20 02:00,258.0,보성군,11.0,0.0,5.7,90.0,1.0,1
2638,0.0,2020-04-20 03:00,258.0,보성군,10.5,0.0,3.8,91.0,8.0,1
2639,0.0,2020-04-20 04:00,258.0,보성군,10.3,0.0,4.8,90.0,10.0,1
2641,2.1,2020-04-20 06:00,258.0,보성군,9.5,0.0,3.0,92.0,5.0,1
2642,13.1,2020-04-20 07:00,258.0,보성군,11.0,0.0,2.3,86.0,1.0,1
2643,38.5,2020-04-20 08:00,258.0,보성군,12.1,0.0,4.2,81.0,8.0,1
2644,58.5,2020-04-20 09:00,258.0,보성군,12.9,0.0,5.3,76.0,10.0,1
2645,60.2,2020-04-20 10:00,258.0,보성군,14.5,0.0,4.9,73.0,10.0,1
2647,75.4,2020-04-20 12:00,258.0,보성군,16.2,0.0,5.1,65.0,7.0,1
2648,49.6,2020-04-20 13:00,258.0,보성군,17.7,0.0,5.5,60.0,6.0,1
2649,41.8,2020-04-20 14:00,258.0,보성군,18.0,0.0,6.5,57.0,7.0,1
2650,31.1,2020-04-20 15:00,258.0,보성군,17.5,0.0,5.9,61.0,6.0,1
2651,12.0,2020-04-20 16:00,258.0,보성군,17.2,0.0,5.6,61.0,9.0,1
2652,2.2,2020-04-20 17:00,258.0,보성군,16.1,0.0,4.7,66.0,10.0,1
2653,0.3,2020-04-20 18:00,258.0,보성군,14.6,0.0,6.0,71.0,10.0,1
2654,0.0,2020-04-20 19:00,258.0,보성군,13.1,0.0,5.2,80.0,5.0,1
2655,0.0,2020-04-20 20:00,258.0,보성군,12.3,0.0,3.6,88.0,9.0,1
2656,0.0,2020-04-20 21:00,258.0,보성군,12.3,0.0,6.7,72.0,6.0,1
2657,0.0,2020-04-20 22:00,258.0,보성군,10.9,0.0,4.7,69.0,9.0,1
2658,0.0,2020-04-20 23:00,258.0,보성군,9.9,0.0,4.7,67.0,10.0,1
2660,0.0,2020-04-21 01:00,258.0,보성군,9.3,0.0,3.3,64.0,10.0,1
2661,0.0,2020-04-21 02:00,258.0,보성군,9.4,0.0,4.0,61.0,10.0,1
2662,0.0,2020-04-21 03:00,258.0,보성군,8.9,0.0,3.6,63.0,10.0,1
2663,0.0,2020-04-21 04:00,258.0,보성군,9.1,0.0,4.7,63.0,10.0,1
2664,0.0,2020-04-21 05:00,258.0,보성군,8.6,0.0,3.7,66.0,10.0,1
2665,1.3,2020-04-21 06:00,258.0,보성군,8.7,0.0,2.9,66.0,10.0,1
2666,11.9,2020-04-21 07:00,258.0,보성군,8.7,0.0,2.0,70.0,10.0,1
2667,36.8,2020-04-21 08:00,258.0,보성군,10.9,0.0,0.6,57.0,10.0,1
2668,55.1,2020-04-21 09:00,258.0,보성군,13.2,0.0,4.9,54.0,8.0,1
2669,73.0,2020-04-21 10:00,258.0,보성군,14.8,0.0,6.3,43.0,0.0,1
2670,81.8,2020-04-21 11:00,258.0,보성군,15.3,0.0,9.3,32.0,0.0,1
2671,85.2,2020-04-21 12:00,258.0,보성군,15.5,0.0,10.1,35.0,0.0,1
2672,83.1,2020-04-21 13:00,258.0,보성군,14.8,0.0,10.1,38.0,0.0,1
2673,75.9,2020-04-21 14:00,258.0,보성군,14.8,0.0,8.9,34.0,0.0,1
2674,61.6,2020-04-21 15:00,258.0,보성군,14.5,0.0,12.2,26.0,0.0,1
2675,41.2,2020-04-21 16:00,258.0,보성군,13.5,0.0,10.4,30.0,0.0,1
2676,18.4,2020-04-21 17:00,258.0,보성군,12.4,0.0,10.5,34.0,0.0,1
2677,5.0,2020-04-21 18:00,258.0,보성군,10.7,0.0,11.6,35.0,6.0,1
2678,0.1,2020-04-21 19:00,258.0,보성군,9.1,0.0,9.4,36.0,8.0,1
2679,0.0,2020-04-21 20:00,258.0,보성군,8.4,0.0,6.3,42.0,8.0,1
2680,0.0,2020-04-21 21:00,258.0,보성군,7.7,0.0,6.6,50.0,10.0,1
2681,0.0,2020-04-21 22:00,258.0,보성군,7.6,0.0,6.6,52.0,10.0,1
2682,0.0,2020-04-21 23:00,258.0,보성군,7.5,0.0,7.0,44.0,10.0,1
2683,0.0,2020-04-22 00:00,258.0,보성군,7.0,0.0,6.1,43.0,9.0,1
2684,0.0,2020-04-22 01:00,258.0,보성군,6.6,0.0,4.5,45.0,6.0,1
2685,0.0,2020-04-22 02:00,258.0,보성군,6.0,0.0,3.8,49.0,5.0,1
2686,0.0,2020-04-22 03:00,258.0,보성군,6.0,0.0,2.6,51.0,9.0,1
2687,0.0,2020-04-22 04:00,258.0,보성군,5.1,0.0,2.9,54.0,0.0,1
2688,0.0,2020-04-22 05:00,258.0,보성군,5.3,0.0,1.8,54.0,1.0,1
2689,2.0,2020-04-22 06:00,258.0,보성군,5.6,0.0,2.2,52.0,7.0,1
2690,15.3,2020-04-22 07:00,258.0,보성군,6.9,0.0,2.4,49.0,1.0,1
2691,37.0,2020-04-22 08:00,258.0,보성군,9.4,0.0,5.7,37.0,1.0,1
2692,57.5,2020-04-22 09:00,258.0,보성군,10.7,0.0,8.5,38.0,2.0,1
2693,73.5,2020-04-22 10:00,258.0,보성군,11.8,0.0,8.1,36.0,1.0,1
2694,83.4,2020-04-22 11:00,258.0,보성군,12.4,0.0,9.2,33.0,0.0,1
2695,86.5,2020-04-22 12:00,258.0,보성군,13.8,0.0,8.6,35.0,0.0,1
2696,85.1,2020-04-22 13:00,258.0,보성군,13.3,0.0,10.0,33.0,0.0,1
2697,76.8,2020-04-22 14:00,258.0,보성군,12.9,0.0,11.6,30.0,0.0,1
2698,63.7,2020-04-22 15:00,258.0,보성군,12.6,0.0,11.9,29.0,3.0,1
2699,46.2,2020-04-22 16:00,258.0,보성군,11.9,0.0,11.8,34.0,7.0,1
2700,17.2,2020-04-22 17:00,258.0,보성군,11.4,0.0,9.6,40.0,7.0,1
2701,3.6,2020-04-22 18:00,258.0,보성군,9.4,0.0,8.4,42.0,6.0,1
2702,0.0,2020-04-22 19:00,258.0,보성군,8.1,0.0,10.4,45.0,3.0,1
2703,0.0,2020-04-22 20:00,258.0,보성군,7.1,0.0,8.8,51.0,2.0,1
2704,0.0,2020-04-22 21:00,258.0,보성군,6.6,0.0,5.4,55.0,3.0,1
2705,0.0,2020-04-22 22:00,258.0,보성군,6.2,0.0,5.8,60.0,0.0,1
2706,0.0,2020-04-22 23:00,258.0,보성군,6.2,0.0,7.7,58.0,4.0,1
2707,0.0,2020-04-23 00:00,258.0,보성군,6.3,0.0,7.1,55.0,0.0,1
2708,0.0,2020-04-23 01:00,258.0,보성군,6.1,0.0,5.2,56.0,5.0,1
2709,0.0,2020-04-23 02:00,258.0,보성군,5.5,0.0,3.9,60.0,5.0,1
2710,0.0,2020-04-23 03:00,258.0,보성군,5.0,0.0,4.2,64.0,5.0,1
2711,0.0,2020-04-23 04:00,258.0,보성군,5.4,0.0,4.1,61.0,0.0,1
2712,0.0,2020-04-23 05:00,258.0,보성군,4.9,0.0,3.2,65.0,0.0,1
2713,2.1,2020-04-23 06:00,258.0,보성군,4.5,0.0,2.8,70.0,2.0,1
2714,11.6,2020-04-23 07:00,258.0,보성군,5.8,0.0,3.9,67.0,6.0,1
2715,31.8,2020-04-23 08:00,258.0,보성군,7.2,0.0,5.2,64.0,1.0,1
2716,53.4,2020-04-23 09:00,258.0,보성군,8.6,0.0,6.9,57.0,5.0,1
2717,62.7,2020-04-23 10:00,258.0,보성군,11.2,0.0,7.3,47.0,6.0,1
2718,75.4,2020-04-23 11:00,258.0,보성군,12.0,0.0,10.7,42.0,6.0,1
2719,82.7,2020-04-23 12:00,258.0,보성군,13.0,0.0,10.0,39.0,2.0,1
2720,83.2,2020-04-23 13:00,258.0,보성군,13.8,0.0,9.6,33.0,0.0,1
2721,75.7,2020-04-23 14:00,258.0,보성군,14.4,0.0,10.1,30.0,0.0,1
2722,62.3,2020-04-23 15:00,258.0,보성군,15.0,0.0,9.3,34.0,0.0,1
2723,44.2,2020-04-23 16:00,258.0,보성군,14.2,0.0,8.6,27.0,0.0,1
2724,20.4,2020-04-23 17:00,258.0,보성군,13.4,0.0,8.5,30.0,0.0,1
2725,3.4,2020-04-23 18:00,258.0,보성군,12.2,0.0,7.2,41.0,0.0,1
2726,0.1,2020-04-23 19:00,258.0,보성군,10.1,0.0,4.6,54.0,1.0,1
2727,0.0,2020-04-23 20:00,258.0,보성군,9.7,0.0,4.9,60.0,6.0,1
2728,0.0,2020-04-23 21:00,258.0,보성군,8.5,0.0,3.6,69.0,3.0,1
2729,0.0,2020-04-23 22:00,258.0,보성군,8.8,0.0,5.0,68.0,6.0,1
2730,0.0,2020-04-23 23:00,258.0,보성군,7.3,0.0,3.7,73.0,0.0,1
2731,0.0,2020-04-24 00:00,258.0,보성군,6.8,0.0,4.5,68.0,0.0,1
2732,0.0,2020-04-24 01:00,258.0,보성군,6.2,0.0,3.5,68.0,0.0,1
2733,0.0,2020-04-24 02:00,258.0,보성군,4.8,0.0,2.9,72.0,0.0,1
2734,0.0,2020-04-24 03:00,258.0,보성군,4.6,0.0,2.7,74.0,0.0,1
2735,0.0,2020-04-24 04:00,258.0,보성군,3.5,0.0,2.4,75.0,0.0,1
2736,0.0,2020-04-24 05:00,258.0,보성군,2.0,0.0,2.7,83.0,0.0,1
2737,2.5,2020-04-24 06:00,258.0,보성군,4.0,0.0,1.9,74.0,0.0,1
2738,16.4,2020-04-24 07:00,258.0,보성군,5.7,0.0,1.7,73.0,0.0,1
2739,39.0,2020-04-24 08:00,258.0,보성군,9.4,0.0,2.2,59.0,0.0,1
2740,59.4,2020-04-24 09:00,258.0,보성군,11.4,0.0,4.8,43.0,0.0,1
2741,72.5,2020-04-24 10:00,258.0,보성군,12.8,0.0,4.9,36.0,0.0,1
2742,80.2,2020-04-24 11:00,258.0,보성군,14.3,0.0,2.9,32.0,0.0,1
2743,83.1,2020-04-24 12:00,258.0,보성군,15.6,0.0,5.1,31.0,0.0,1
2744,77.3,2020-04-24 13:00,258.0,보성군,16.7,0.0,5.0,28.0,0.0,1
2745,70.5,2020-04-24 14:00,258.0,보성군,16.6,0.0,4.3,28.0,0.0,1
2746,58.2,2020-04-24 15:00,258.0,보성군,16.9,0.0,6.3,26.0,0.0,1
