지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위)
258,보성군,2020-03-07 03:00,3.1,,1.6,82,7
258,보성군,2020-03-07 04:00,3.2,,1.2,90,9
258,보성군,2020-03-07 05:00,4,,1.1,82,10
258,보성군,2020-03-07 06:00,4.2,,.7,82,10
258,보성군,2020-03-07 07:00,4.8,,1.6,82,10
258,보성군,2020-03-07 08:00,4.8,,2.6,92,10
258,보성군,2020-03-07 09:00,5.2,2.5,2.8,95,10
258,보성군,2020-03-07 10:00,6.4,,.8,96,10
258,보성군,2020-03-07 11:00,7,,1.2,97,10
258,보성군,2020-03-07 12:00,7.8,4.7,.5,96,10
258,보성군,2020-03-07 13:00,8.9,,2.8,91,10
258,보성군,2020-03-07 14:00,9.1,,2.8,93,10
258,보성군,2020-03-07 15:00,8.9,1.2,1.6,94,10
258,보성군,2020-03-07 16:00,8.6,,2.1,96,10
258,보성군,2020-03-07 17:00,8.5,,1.7,96,10
258,보성군,2020-03-07 18:00,8.5,3.1,1.9,98,9
258,보성군,2020-03-07 19:00,8,,.3,98,8
258,보성군,2020-03-07 20:00,8.1,,.8,91,1
258,보성군,2020-03-07 21:00,5.8,.1,1.9,98,6
258,보성군,2020-03-07 22:00,5.3,,3.1,99,7
258,보성군,2020-03-07 23:00,5.1,,3.9,98,8
258,보성군,2020-03-08 00:00,4.9,,2.6,97,8
258,보성군,2020-03-08 01:00,4.4,,2.8,100,9
258,보성군,2020-03-08 02:00,2.5,,2.6,93,9
258,보성군,2020-03-08 03:00,4.3,,3.3,100,10
258,보성군,2020-03-08 04:00,4.2,,2.7,96,10
258,보성군,2020-03-08 05:00,2.5,,2.7,100,10
258,보성군,2020-03-08 06:00,1.2,,4,95,10
258,보성군,2020-03-08 07:00,2.9,,.1,99,9
258,보성군,2020-03-08 08:00,3.9,,1.7,93,9
258,보성군,2020-03-08 09:00,5.7,,.9,89,9
258,보성군,2020-03-08 10:00,8.5,,.7,75,0
258,보성군,2020-03-08 11:00,11.2,,1.2,71,0
258,보성군,2020-03-08 12:00,13.5,,3.1,61,0
258,보성군,2020-03-08 13:00,13.6,,4.1,59,0
258,보성군,2020-03-08 14:00,14.3,,2.7,46,0
258,보성군,2020-03-08 15:00,15.5,,2.5,44,0
258,보성군,2020-03-08 16:00,15.3,,3.3,46,0
258,보성군,2020-03-08 17:00,14.5,,3.5,52,0
258,보성군,2020-03-08 18:00,11.7,,3,65,0
258,보성군,2020-03-08 19:00,10.4,,.4,65,0
258,보성군,2020-03-08 20:00,7.5,,2.1,77,0
258,보성군,2020-03-08 21:00,6.1,,1.6,84,2
258,보성군,2020-03-08 22:00,4.9,,1.9,91,2
258,보성군,2020-03-08 23:00,4.9,,2.5,93,0
258,보성군,2020-03-09 00:00,3.8,,1.9,98,0
258,보성군,2020-03-09 01:00,3.5,,2.7,96,9
258,보성군,2020-03-09 02:00,4,,2.5,97,8
258,보성군,2020-03-09 03:00,2.6,,1.6,98,6
258,보성군,2020-03-09 04:00,3.2,,2.3,99,8
258,보성군,2020-03-09 05:00,3,,1.8,99,9
258,보성군,2020-03-09 06:00,2.5,,2.6,99,8
258,보성군,2020-03-09 07:00,2.3,,1.1,99,10
258,보성군,2020-03-09 08:00,3.3,,1.5,99,9
258,보성군,2020-03-09 09:00,6.8,,1.2,96,10
258,보성군,2020-03-09 10:00,9,,1.2,90,10
258,보성군,2020-03-09 11:00,11.2,,1.5,75,10
258,보성군,2020-03-09 12:00,13.3,,4.6,70,10
258,보성군,2020-03-09 13:00,12.8,,5,72,10
258,보성군,2020-03-09 14:00,13.2,,5.7,72,10
258,보성군,2020-03-09 15:00,13,,3.3,74,10
258,보성군,2020-03-09 16:00,12.6,,2.6,77,10
258,보성군,2020-03-09 17:00,11.5,,1.3,88,10
258,보성군,2020-03-09 18:00,10.9,3.1,3.1,92,10
258,보성군,2020-03-09 19:00,10.6,,1.4,93,10
258,보성군,2020-03-09 20:00,10.3,,.6,97,10
258,보성군,2020-03-09 21:00,10.7,3.3,.3,94,10
258,보성군,2020-03-09 22:00,10.7,,3.5,93,10
258,보성군,2020-03-09 23:00,10.6,,3.5,93,10
258,보성군,2020-03-10 00:00,11.1,3.1,3.4,91,9
258,보성군,2020-03-10 01:00,11.1,,2.3,91,10
258,보성군,2020-03-10 02:00,10.7,,1.4,95,10
258,보성군,2020-03-10 03:00,10.4,.4,2.1,98,10
258,보성군,2020-03-10 04:00,10.1,,1.1,97,10
258,보성군,2020-03-10 05:00,10.4,,3.8,91,10
258,보성군,2020-03-10 06:00,9.9,.3,4.6,92,10
258,보성군,2020-03-10 07:00,9.1,,5.3,93,10
258,보성군,2020-03-10 08:00,8.6,,5.3,93,10
258,보성군,2020-03-10 09:00,8.2,.4,6.8,89,10
258,보성군,2020-03-10 10:00,7.8,,4.6,89,10
258,보성군,2020-03-10 11:00,8,,3.9,86,10
258,보성군,2020-03-10 12:00,8.2,2.3,4.1,84,10
258,보성군,2020-03-10 13:00,9.5,,7,78,9
258,보성군,2020-03-10 14:00,8.2,,7.6,83,9
258,보성군,2020-03-10 15:00,7.7,,10.3,83,9
258,보성군,2020-03-10 16:00,7.8,,9.7,81,8
258,보성군,2020-03-10 17:00,7.9,,9.1,78,9
258,보성군,2020-03-10 18:00,7.5,,8.9,79,10
258,보성군,2020-03-10 19:00,7.3,,10.3,75,9
258,보성군,2020-03-10 20:00,6.3,,8.6,69,1
258,보성군,2020-03-10 21:00,5.8,,8.3,65,0
258,보성군,2020-03-10 22:00,5.1,,5.1,70,0
258,보성군,2020-03-10 23:00,5.1,,6,68,0
258,보성군,2020-03-11 00:00,4.7,,5,68,0
258,보성군,2020-03-11 01:00,4.4,,4.4,65,0
258,보성군,2020-03-11 02:00,4.7,,5.6,59,0
258,보성군,2020-03-11 03:00,4.4,,6,60,0
258,보성군,2020-03-11 04:00,4.7,,6.7,58,0
258,보성군,2020-03-11 05:00,4.4,,7.1,60,0
258,보성군,2020-03-11 06:00,4,,7,64,0
258,보성군,2020-03-11 07:00,3.9,,5,66,0
258,보성군,2020-03-11 08:00,4.4,,7,61,0
258,보성군,2020-03-11 09:00,5.7,,4.8,56,0
258,보성군,2020-03-11 10:00,7,,5.3,45,0
258,보성군,2020-03-11 11:00,8.7,,6.5,41,0
258,보성군,2020-03-11 12:00,9.2,,6.9,32,0
258,보성군,2020-03-11 13:00,10.5,,7.1,34,0
258,보성군,2020-03-11 14:00,10.5,,8.2,31,0
258,보성군,2020-03-11 15:00,10.7,,8.9,34,0
258,보성군,2020-03-11 16:00,10.5,,5.9,36,0
258,보성군,2020-03-11 17:00,9.4,,8.3,37,0
258,보성군,2020-03-11 18:00,8.1,,6.3,37,0
258,보성군,2020-03-11 19:00,5.9,,4.4,47,0
258,보성군,2020-03-11 20:00,4.1,,2.7,53,0
258,보성군,2020-03-11 21:00,2.6,,2.8,60,0
258,보성군,2020-03-11 22:00,2.4,,3.2,60,0
258,보성군,2020-03-11 23:00,3.1,,4.4,60,0
258,보성군,2020-03-12 00:00,1.2,,2.7,72,0
258,보성군,2020-03-12 01:00,2.7,,4.5,61,0
258,보성군,2020-03-12 02:00,1.4,,3.1,67,0
258,보성군,2020-03-12 03:00,.8,,2.4,66,0
258,보성군,2020-03-12 04:00,.2,,2.6,68,0
258,보성군,2020-03-12 05:00,-.2,,2.8,72,0
258,보성군,2020-03-12 06:00,-2.3,,2,86,0
258,보성군,2020-03-12 07:00,-2.3,,1.5,83,0
258,보성군,2020-03-12 08:00,.4,,.9,74,0
258,보성군,2020-03-12 09:00,2.8,,1.2,67,0
258,보성군,2020-03-12 10:00,7.8,,1.3,44,0
258,보성군,2020-03-12 11:00,9.7,,1.7,29,0
258,보성군,2020-03-12 12:00,10.7,,1.7,31,0
258,보성군,2020-03-12 13:00,12,,4.7,34,0
258,보성군,2020-03-12 14:00,13.1,,4.9,36,3
258,보성군,2020-03-12 15:00,14.1,,4.7,35,0
258,보성군,2020-03-12 16:00,14,,4.4,32,0
258,보성군,2020-03-12 17:00,12.8,,2.7,40,0
258,보성군,2020-03-12 18:00,11.1,,1.8,42,4
258,보성군,2020-03-12 19:00,6.5,,1.4,71,4
258,보성군,2020-03-12 20:00,5.5,,2.3,76,5
258,보성군,2020-03-12 21:00,4.2,,2.8,83,6
258,보성군,2020-03-12 22:00,4,,2.1,85,7
258,보성군,2020-03-12 23:00,3.7,,1.8,84,6
258,보성군,2020-03-13 00:00,3.7,,2.5,84,3
258,보성군,2020-03-13 01:00,3.2,,1,88,7
258,보성군,2020-03-13 02:00,2.5,,1.8,86,9
258,보성군,2020-03-13 03:00,3.9,,3.6,84,9
258,보성군,2020-03-13 04:00,2.4,,1.4,93,10
258,보성군,2020-03-13 05:00,4,,2.9,85,10
258,보성군,2020-03-13 06:00,4.6,,2.7,84,10
258,보성군,2020-03-13 07:00,3.6,,2,89,8
258,보성군,2020-03-13 08:00,6.4,,4.8,80,7
258,보성군,2020-03-13 09:00,9.4,,2.6,69,6
258,보성군,2020-03-13 10:00,11.9,,6.7,58,3
258,보성군,2020-03-13 11:00,13.8,,5.6,51,3
258,보성군,2020-03-13 12:00,14.5,,6.2,47,4
258,보성군,2020-03-13 13:00,14.9,,5.3,48,3
258,보성군,2020-03-13 14:00,15.8,,3.4,44,7
258,보성군,2020-03-13 15:00,16.4,,2.9,37,5
258,보성군,2020-03-13 16:00,15.4,,6.7,40,3
258,보성군,2020-03-13 17:00,13.8,,7.3,38,7
258,보성군,2020-03-13 18:00,11.6,,5.8,27,8
258,보성군,2020-03-13 19:00,9.3,,3.1,36,8
258,보성군,2020-03-13 20:00,8.9,,4.5,35,10
258,보성군,2020-03-13 21:00,7.4,,3.8,45,10
258,보성군,2020-03-13 22:00,6.7,,4.7,41,10
258,보성군,2020-03-13 23:00,6,,4.1,44,10
258,보성군,2020-03-14 00:00,5.2,,4.7,43,10
258,보성군,2020-03-14 01:00,4.6,,4.9,43,9
258,보성군,2020-03-14 02:00,4.1,,4.6,48,10
258,보성군,2020-03-14 03:00,3.7,,5,44,8
258,보성군,2020-03-14 04:00,2.8,,5,55,8
258,보성군,2020-03-14 05:00,2.1,,3.2,64,5
258,보성군,2020-03-14 06:00,1.4,,3.6,64,0
258,보성군,2020-03-14 07:00,1.8,,5,48,0
258,보성군,2020-03-14 08:00,2.6,,5.2,48,0
258,보성군,2020-03-14 09:00,4.1,,6.4,36,0
258,보성군,2020-03-14 10:00,5.9,,6.6,37,0
258,보성군,2020-03-14 11:00,7,,7.2,39,0
258,보성군,2020-03-14 12:00,8.7,,4.1,36,0
258,보성군,2020-03-14 13:00,9.5,,6.1,28,0
258,보성군,2020-03-14 14:00,10.8,,5.4,26,0
258,보성군,2020-03-14 15:00,11.3,,5.9,31,0
258,보성군,2020-03-14 16:00,10.7,,9.1,24,0
258,보성군,2020-03-14 17:00,9.8,,8.4,29,0
258,보성군,2020-03-14 18:00,8.4,,4.6,41,0
258,보성군,2020-03-14 19:00,6.3,,4.9,46,0
258,보성군,2020-03-14 20:00,4.6,,2.9,58,0
258,보성군,2020-03-14 21:00,4,,3.6,61,0
258,보성군,2020-03-14 22:00,3.7,,2.5,64,0
258,보성군,2020-03-14 23:00,4.6,,3.2,69,0
258,보성군,2020-03-15 00:00,5.3,,2.7,74,5
258,보성군,2020-03-15 01:00,6.1,,2.8,75,0
258,보성군,2020-03-15 02:00,5.8,,3,75,0
258,보성군,2020-03-15 03:00,5.9,,3.1,76,0
258,보성군,2020-03-15 04:00,5.3,,2.9,77,0
258,보성군,2020-03-15 05:00,5.1,,3.4,70,0
258,보성군,2020-03-15 06:00,2.8,,2.6,77,0
258,보성군,2020-03-15 07:00,1.8,,2.8,85,0
258,보성군,2020-03-15 08:00,5.6,,2,77,0
258,보성군,2020-03-15 09:00,8.4,,2,60,0
258,보성군,2020-03-15 10:00,10.9,,3.2,44,0
258,보성군,2020-03-15 11:00,12.4,,8.1,31,0
258,보성군,2020-03-15 12:00,13.7,,9.3,31,5
258,보성군,2020-03-15 13:00,13.1,,11.4,33,8
258,보성군,2020-03-15 14:00,12.6,,12.6,36,6
258,보성군,2020-03-15 15:00,12.8,,11.6,30,6
258,보성군,2020-03-15 16:00,11.7,,10.9,35,5
258,보성군,2020-03-15 17:00,9.9,,10.8,35,2
258,보성군,2020-03-15 18:00,8.1,,9.6,47,2
258,보성군,2020-03-15 19:00,6.1,,6.2,53,0
258,보성군,2020-03-15 20:00,6.4,,8.4,50,4
258,보성군,2020-03-15 21:00,5.4,,10.7,47,0
258,보성군,2020-03-15 22:00,4.3,,14.4,47,8
258,보성군,2020-03-15 23:00,3.2,,10,45,6
258,보성군,2020-03-16 00:00,3.2,,10.5,43,5
258,보성군,2020-03-16 01:00,2.2,,5.2,52,1
258,보성군,2020-03-16 02:00,1.4,,2.9,53,0
258,보성군,2020-03-16 03:00,1.2,,2.1,55,0
258,보성군,2020-03-16 04:00,1.7,,5.8,55,0
258,보성군,2020-03-16 05:00,1.8,,7.4,57,0
258,보성군,2020-03-16 06:00,.5,,3.2,61,0
258,보성군,2020-03-16 07:00,.5,,2.5,64,0
258,보성군,2020-03-16 08:00,2.3,,5,61,0
258,보성군,2020-03-16 09:00,4.2,,4.5,55,0
258,보성군,2020-03-16 10:00,6.5,,3.4,39,0
258,보성군,2020-03-16 11:00,8.1,,2,32,0
258,보성군,2020-03-16 12:00,8.5,,4.2,33,0
258,보성군,2020-03-16 13:00,9.6,,4.9,38,0
258,보성군,2020-03-16 14:00,10.6,,5.8,22,0
258,보성군,2020-03-16 15:00,10.9,,6.8,32,0
258,보성군,2020-03-16 16:00,10.3,,5.2,38,6
258,보성군,2020-03-16 17:00,9.1,,5.2,36,6
258,보성군,2020-03-16 18:00,8.1,,1.4,48,4
258,보성군,2020-03-16 19:00,6.5,,1.4,57,6
258,보성군,2020-03-16 20:00,5.8,,2.6,56,7
258,보성군,2020-03-16 21:00,4.9,,2.6,65,6
258,보성군,2020-03-16 22:00,5,,3.8,64,6
258,보성군,2020-03-16 23:00,3.6,,3.8,71,0
258,보성군,2020-03-17 00:00,2.9,,3.3,74,7
258,보성군,2020-03-17 01:00,2.5,,3.1,78,8
258,보성군,2020-03-17 02:00,2.8,,3.7,72,7
258,보성군,2020-03-17 03:00,1.3,,3.4,81,4
258,보성군,2020-03-17 04:00,1.2,,2.7,83,6
258,보성군,2020-03-17 05:00,.4,,.6,86,9
258,보성군,2020-03-17 06:00,.8,,3,84,0
258,보성군,2020-03-17 07:00,-1.1,,1.2,92,5
258,보성군,2020-03-17 08:00,1.5,,1.1,87,0
258,보성군,2020-03-17 09:00,5.8,,.9,76,0
258,보성군,2020-03-17 10:00,8.6,,3.5,68,5
258,보성군,2020-03-17 11:00,10.9,,3.6,64,0
258,보성군,2020-03-17 12:00,16.4,,3.6,46,0
258,보성군,2020-03-17 13:00,17.4,,5.3,41,0
258,보성군,2020-03-17 14:00,18.6,,6.8,29,0
258,보성군,2020-03-17 15:00,18.6,,6.8,27,0
258,보성군,2020-03-17 16:00,18.1,,6.7,27,0
258,보성군,2020-03-17 17:00,16.9,,4.8,32,0
258,보성군,2020-03-17 18:00,14.9,,4,39,0
258,보성군,2020-03-17 19:00,12.5,,5.8,44,0
258,보성군,2020-03-17 20:00,10.8,,3.2,56,0
258,보성군,2020-03-17 21:00,10.4,,3,63,0
258,보성군,2020-03-17 22:00,10.1,,2.8,66,6
258,보성군,2020-03-17 23:00,9.5,,3.1,77,3
258,보성군,2020-03-18 00:00,7.4,,3.2,84,1
258,보성군,2020-03-18 01:00,7.1,,1.2,87,0
258,보성군,2020-03-18 02:00,6.2,,2.3,90,0
258,보성군,2020-03-18 03:00,5.6,,3.8,91,0
258,보성군,2020-03-18 04:00,4.4,,2.7,97,6
258,보성군,2020-03-18 05:00,3.8,,3.3,98,9
258,보성군,2020-03-18 06:00,1.6,,.9,100,9
258,보성군,2020-03-18 07:00,2.3,,2.8,100,9
258,보성군,2020-03-18 08:00,5,,2.7,97,9
258,보성군,2020-03-18 09:00,7.8,,.8,84,7
258,보성군,2020-03-18 10:00,11.5,,1.1,63,0
258,보성군,2020-03-18 11:00,13.8,,1.5,36,0
258,보성군,2020-03-18 12:00,15.3,,3.7,32,0
258,보성군,2020-03-18 13:00,16.5,,5.1,33,0
258,보성군,2020-03-18 14:00,17,,6.2,28,0
258,보성군,2020-03-18 15:00,17.9,,3.4,28,0
258,보성군,2020-03-18 16:00,17.2,,3.2,31,0
258,보성군,2020-03-18 17:00,16.9,,3,23,0
258,보성군,2020-03-18 18:00,14.9,,3.2,44,0
258,보성군,2020-03-18 19:00,12.1,,1.6,73,0
258,보성군,2020-03-18 20:00,9.1,,1.2,84,0
258,보성군,2020-03-18 21:00,8.6,,1.4,81,0
258,보성군,2020-03-18 22:00,8.2,,2.3,90,0
258,보성군,2020-03-18 23:00,7,,2.4,95,0
258,보성군,2020-03-19 00:00,4.8,,.7,96,6
258,보성군,2020-03-19 01:00,6.2,,.8,97,6
258,보성군,2020-03-19 02:00,4.7,,1.3,97,0
258,보성군,2020-03-19 03:00,5.8,,.1,99,10
258,보성군,2020-03-19 04:00,4.9,,.6,98,9
258,보성군,2020-03-19 05:00,3.5,,0,100,6
258,보성군,2020-03-19 06:00,3.9,,1.5,100,6
258,보성군,2020-03-19 07:00,5.3,,.8,100,7
258,보성군,2020-03-19 08:00,6.1,,.8,100,4
258,보성군,2020-03-19 09:00,11.1,,2,100,7
258,보성군,2020-03-19 10:00,16.1,,3.3,68,7
258,보성군,2020-03-19 11:00,16.1,,6.5,68,9
258,보성군,2020-03-19 12:00,15.5,,8.2,55,8
258,보성군,2020-03-19 13:00,15.1,,8.6,44,1
258,보성군,2020-03-19 14:00,14.9,,9.5,37,0
258,보성군,2020-03-19 15:00,12.8,,12.6,33,0
258,보성군,2020-03-19 16:00,11.9,,12,30,0
258,보성군,2020-03-19 17:00,10.9,,10.2,32,0
258,보성군,2020-03-19 18:00,9.7,,10.3,36,0
258,보성군,2020-03-19 19:00,8.5,,9.8,39,0
258,보성군,2020-03-19 20:00,8.1,,8.3,45,0
258,보성군,2020-03-19 21:00,7.9,,7,53,0
258,보성군,2020-03-19 22:00,7.5,,6.8,47,0
258,보성군,2020-03-19 23:00,6.7,,6.4,47,0
258,보성군,2020-03-20 00:00,6.7,,6,44,0
258,보성군,2020-03-20 01:00,6.8,,5.5,44,0
258,보성군,2020-03-20 02:00,6.6,,7.2,47,0
258,보성군,2020-03-20 03:00,7.1,,6.8,44,0
258,보성군,2020-03-20 04:00,6,,3.4,49,0
258,보성군,2020-03-20 05:00,5.5,,2.9,51,0
258,보성군,2020-03-20 06:00,5.3,,2,52,0
258,보성군,2020-03-20 07:00,4.5,,3.4,59,0
258,보성군,2020-03-20 08:00,6.7,,2.2,62,0
258,보성군,2020-03-20 09:00,9.4,,2.3,43,0
258,보성군,2020-03-20 10:00,11.9,,3.1,33,0
258,보성군,2020-03-20 11:00,13.6,,5,29,0
258,보성군,2020-03-20 12:00,14.6,,4.1,25,0
258,보성군,2020-03-20 13:00,15.8,,3.6,21,0
258,보성군,2020-03-20 14:00,15.4,,7.1,33,0
258,보성군,2020-03-20 15:00,15.5,,6.4,36,0
258,보성군,2020-03-20 16:00,15.1,,5.9,36,0
258,보성군,2020-03-20 17:00,14.6,,6.2,39,0
258,보성군,2020-03-20 18:00,13.1,,5.2,35,0
258,보성군,2020-03-20 19:00,11.6,,3.5,38,0
258,보성군,2020-03-20 20:00,8.8,,2.2,50,0
258,보성군,2020-03-20 21:00,7.6,,2.1,52,0
258,보성군,2020-03-20 22:00,6.5,,1.1,56,0
258,보성군,2020-03-20 23:00,4.9,,1.3,62,0
258,보성군,2020-03-21 00:00,3.2,,1.5,74,0
258,보성군,2020-03-21 01:00,3.2,,2.1,82,0
258,보성군,2020-03-21 02:00,2.3,,2.7,89,0
258,보성군,2020-03-21 03:00,3.5,,2,80,0
258,보성군,2020-03-21 04:00,2,,.6,87,0
258,보성군,2020-03-21 05:00,2.3,,.2,92,0
258,보성군,2020-03-21 06:00,2.1,,1.9,87,7
258,보성군,2020-03-21 07:00,1.5,,1.2,92,6
258,보성군,2020-03-21 08:00,4.2,,.9,87,5
258,보성군,2020-03-21 09:00,10.1,,.1,68,0
258,보성군,2020-03-21 10:00,13.4,,2.7,53,0
258,보성군,2020-03-21 11:00,15.3,,3.2,63,0
258,보성군,2020-03-21 12:00,17,,6.1,60,0
258,보성군,2020-03-21 13:00,19.6,,4.8,57,0
258,보성군,2020-03-21 14:00,19.9,,4.6,55,0
258,보성군,2020-03-21 15:00,20.3,,4.2,54,0
258,보성군,2020-03-21 16:00,19.4,,4.4,56,0
258,보성군,2020-03-21 17:00,18.6,,2.9,56,1
258,보성군,2020-03-21 18:00,17.1,,1.6,65,0
258,보성군,2020-03-21 19:00,14.6,,1.1,76,0
258,보성군,2020-03-21 20:00,12.7,,2.8,83,0
258,보성군,2020-03-21 21:00,10.9,,2.2,89,6
258,보성군,2020-03-21 22:00,8.2,,1,95,6
258,보성군,2020-03-21 23:00,8.6,,1.7,97,6
258,보성군,2020-03-22 00:00,10,,2,98,6
258,보성군,2020-03-22 01:00,8.3,,2.4,98,0
258,보성군,2020-03-22 02:00,12.9,,5,99,7
258,보성군,2020-03-22 03:00,13.1,,5.8,89,5
258,보성군,2020-03-22 04:00,13.1,,3.5,88,6
258,보성군,2020-03-22 05:00,12.4,,3.5,93,6
258,보성군,2020-03-22 06:00,13.7,,5.5,88,6
258,보성군,2020-03-22 07:00,13,,2.7,89,8
258,보성군,2020-03-22 08:00,13.9,,2.5,85,8
258,보성군,2020-03-22 09:00,15.3,,1.4,80,7
258,보성군,2020-03-22 10:00,16.8,,4.4,70,8
258,보성군,2020-03-22 11:00,18.5,,1.2,56,6
258,보성군,2020-03-22 12:00,20.4,,3.3,43,1
258,보성군,2020-03-22 13:00,20.7,,3.6,52,0
258,보성군,2020-03-22 14:00,20.6,,4.2,47,0
258,보성군,2020-03-22 15:00,22.1,,5.5,36,0
258,보성군,2020-03-22 16:00,21.4,,5.3,43,0
258,보성군,2020-03-22 17:00,19.3,,3.4,56,0
258,보성군,2020-03-22 18:00,16.7,,2.6,68,0
258,보성군,2020-03-22 19:00,13.6,,4.1,49,0
258,보성군,2020-03-22 20:00,13.1,,5.9,39.5,0
258,보성군,2020-03-22 21:00,10.9,,4.7,45,0
258,보성군,2020-03-22 22:00,8.4,,4.2,53,5
258,보성군,2020-03-22 23:00,9.1,,5,44,5
258,보성군,2020-03-23 00:00,8.3,,3,43,5
258,보성군,2020-03-23 01:00,10.3,,7.3,32,0
258,보성군,2020-03-23 02:00,8.4,,5.3,41,0
258,보성군,2020-03-23 03:00,8.7,,5.4,40,0
258,보성군,2020-03-23 04:00,5.8,,5.4,53,0
258,보성군,2020-03-23 05:00,6.9,,6.5,46,0
258,보성군,2020-03-23 06:00,6.2,,6.1,49,0
258,보성군,2020-03-23 07:00,7.2,,6.4,46,0
258,보성군,2020-03-23 08:00,8.7,,4.9,44,0
258,보성군,2020-03-23 09:00,11.1,,4.3,43,0
258,보성군,2020-03-23 10:00,13.7,,5.2,33,0
258,보성군,2020-03-23 11:00,15.4,,3.3,29,0
258,보성군,2020-03-23 12:00,17.3,,6,29,0
258,보성군,2020-03-23 13:00,16.8,,8.8,33,0
258,보성군,2020-03-23 14:00,17,,7.9,38,0
258,보성군,2020-03-23 15:00,17.2,,8,28,0
258,보성군,2020-03-23 16:00,17.3,,7.1,25,0
258,보성군,2020-03-23 17:00,16.4,,7.8,31,0
258,보성군,2020-03-23 18:00,14.9,,6.3,37,0
258,보성군,2020-03-23 19:00,12.1,,5,51,0
258,보성군,2020-03-23 20:00,11.5,,4.1,55,0
258,보성군,2020-03-23 21:00,10.1,,3.4,59,0
258,보성군,2020-03-23 22:00,7.8,,2.8,72,0
258,보성군,2020-03-23 23:00,7.7,,3.7,75,0
258,보성군,2020-03-24 00:00,7.3,,3.7,78,0
258,보성군,2020-03-24 01:00,7.1,,5.1,79,0
258,보성군,2020-03-24 02:00,7.4,,6.7,74,0
258,보성군,2020-03-24 03:00,7,,1.1,68,0
258,보성군,2020-03-24 04:00,5.9,,3.6,77,0
258,보성군,2020-03-24 05:00,4.8,,3,81,
258,보성군,2020-03-24 06:00,3.2,,2.3,87,0
258,보성군,2020-03-24 07:00,1.5,,1.7,88,0
258,보성군,2020-03-24 08:00,6.5,,2.7,77,0
258,보성군,2020-03-24 09:00,9.8,,2.3,61,0
258,보성군,2020-03-24 10:00,13.5,,.7,43,0
258,보성군,2020-03-24 11:00,14.6,,3.1,39,0
258,보성군,2020-03-24 12:00,15.6,,3.6,36,0
258,보성군,2020-03-24 13:00,16.2,,2.9,32,0
258,보성군,2020-03-24 14:00,16.9,,4,40,0
258,보성군,2020-03-24 15:00,17.5,,4.1,39,0
258,보성군,2020-03-24 16:00,16.8,,3.8,43,0
258,보성군,2020-03-24 17:00,15.4,,4.1,49,0
258,보성군,2020-03-24 18:00,13.4,,3,58,0
258,보성군,2020-03-24 19:00,11.1,,3.1,69,0
258,보성군,2020-03-24 20:00,10.7,,1.2,70,0
258,보성군,2020-03-24 21:00,6.8,,.4,85,0
258,보성군,2020-03-24 22:00,6.9,,2.2,87,0
258,보성군,2020-03-24 23:00,6.3,,2,91,0
258,보성군,2020-03-25 00:00,4.8,,2.4,92,0
258,보성군,2020-03-25 01:00,4.9,,2.6,94,0
258,보성군,2020-03-25 02:00,4.3,,1.6,94,7
258,보성군,2020-03-25 03:00,4.5,,.8,97,8
258,보성군,2020-03-25 04:00,3.4,,1.2,97,9
258,보성군,2020-03-25 05:00,3.3,,2,98,4
258,보성군,2020-03-25 06:00,2.5,,2.5,97,7
258,보성군,2020-03-25 07:00,1.6,,.4,100,1
258,보성군,2020-03-25 08:00,6.5,,1.3,97,4
258,보성군,2020-03-25 09:00,11.7,,1.1,74,0
258,보성군,2020-03-25 10:00,13.8,,2.8,60,0
258,보성군,2020-03-25 11:00,15.3,,4.2,53,0
258,보성군,2020-03-25 12:00,16.4,,3.7,50,0
258,보성군,2020-03-25 13:00,17.2,,3.7,47,0
258,보성군,2020-03-25 14:00,18,,4,41,0
258,보성군,2020-03-25 15:00,18.7,,5.1,30,3
258,보성군,2020-03-25 16:00,18,,3.9,40,0
258,보성군,2020-03-25 17:00,17.2,,2.8,40,1
258,보성군,2020-03-25 18:00,14.5,,3.7,55,5
258,보성군,2020-03-25 19:00,13.7,,3.4,62,8
258,보성군,2020-03-25 20:00,12.3,,1.2,69,10
258,보성군,2020-03-25 21:00,11.2,,2.5,75,10
258,보성군,2020-03-25 22:00,11.8,,1.8,74,9
258,보성군,2020-03-25 23:00,11.8,,2.1,79,10
258,보성군,2020-03-26 00:00,12.6,.1,1.8,73,10
258,보성군,2020-03-26 01:00,12.7,,1.4,71,10
258,보성군,2020-03-26 02:00,12.4,,.9,77,10
258,보성군,2020-03-26 03:00,12.1,0,.8,78,10
258,보성군,2020-03-26 04:00,11.2,,.2,91,10
258,보성군,2020-03-26 05:00,10.4,,1.4,97,10
258,보성군,2020-03-26 06:00,10.3,3.4,.8,99,10
258,보성군,2020-03-26 07:00,10.8,,2.7,98,10
258,보성군,2020-03-26 08:00,11.3,,1.7,97,10
258,보성군,2020-03-26 09:00,11.6,5.9,1.7,97,10
258,보성군,2020-03-26 10:00,12,,1.5,96,10
258,보성군,2020-03-26 11:00,12.2,,2.9,96,10
258,보성군,2020-03-26 12:00,12.4,3.3,2.4,98,10
258,보성군,2020-03-26 13:00,12.8,,2.3,98,10
258,보성군,2020-03-26 14:00,13.2,,2.6,98,10
258,보성군,2020-03-26 15:00,13.4,8.3,2.4,97,10
258,보성군,2020-03-26 16:00,13.9,,4,98,9
